,Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats
851,5,5,3,1,1,2,2,2,2,1,2,5,3,2,2,2,2,5,1,5,5,5,5,5,2,5,3,3,5,2,5,4,5,4,5,2,5,3,5,3,1,1,5,4,4,3,5,5,3,5,3,2,1,5,5,1,3,4,3,3,5,5,3,1,1,1,1,1,1,1,2,5,3,current smoker,social drinker,3,3,1,5,2,4,3,5,4,4,3,4,2,2,5,5,5,5,3,2,2,1,5,5,3,5,4,4,4,4,1,5,i am often early,sometimes,2,5,2,4,4,3,3,5,3,4,3,4,2,1,5,5,3,4,2,2,4,5,3,few hours a day,1,5,5,5,5,3,3,20,183,67,2,male,right handed,college/bachelor degree,no,city,block of flats
852,5,4,2,1,2,2,1,2,2,1,1,5,3,2,2,2,3,3,1,5,3,5,5,2,5,5,3,3,4,2,5,4,4,1,3,1,4,4,5,3,2,1,5,4,2,4,5,2,2,3,2,1,1,5,5,2,5,4,3,1,5,4,5,1,1,2,2,2,2,1,2,2,1,tried smoking,social drinker,4,5,2,1,1,5,3,5,5,4,4,2,2,5,2,1,3,5,1,5,3,2,5,5,1,5,2,2,4,4,3,4,i am often early,only to avoid hurting someone,3,4,2,4,3,3,1,4,3,2,4,3,3,2,5,4,3,4,3,4,5,4,4,few hours a day,4,4,5,4,4,4,3,19,175,75,2,male,right handed,secondary school,no,village,house/bungalow
853,5,3,4,4,2,3,4,3,3,1,1,2,3,2,2,2,3,1,4,5,3,3,5,5,3,3,5,3,4,4,3,3,3,2,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,5,3,3,4,5,3,4,3,4,3,5,5,3,5,1,1,1,1,1,2,3,3,4,1,former smoker,social drinker,3,3,5,5,3,3,3,4,4,2,3,3,1,1,3,3,4,3,1,3,3,5,5,5,3,3,5,3,5,4,3,5,i am always on time,sometimes,4,4,4,4,4,4,2,5,3,3,4,4,3,5,3,4,3,3,4,1,5,5,3,few hours a day,4,2,1,1,3,2,2,30,175,68,4,female,right handed,masters degree,no,village,house/bungalow
854,5,2,4,2,1,1,2,3,3,1,1,5,3,3,2,2,2,1,1,4,3,3,5,5,3,2,2,2,3,1,4,2,1,2,3,3,4,4,3,2,1,3,2,3,1,1,4,3,1,3,2,1,1,5,4,1,3,4,4,2,5,3,3,3,1,2,4,5,5,3,4,2,1,tried smoking,drink a lot,3,5,3,4,3,5,1,3,3,3,5,4,2,2,2,5,3,3,1,5,4,1,5,4,3,2,3,2,4,4,2,5,i am often running late,sometimes,3,3,2,5,4,2,4,3,4,5,2,3,4,3,4,5,3,4,5,4,5,4,2,few hours a day,2,5,4,5,4,3,3,27,180,75,0,male,left handed,college/bachelor degree,yes,city,block of flats
855,5,4,5,3,3,3,2,5,4,3,4,5,4,2,3,2,4,4,2,5,3,4,5,3,4,4,4,4,5,4,5,4,4,3,4,4,5,5,4,4,2,2,3,3,2,3,5,3,3,5,2,1,1,4,4,3,1,3,5,4,5,4,3,4,1,1,1,4,4,1,2,3,5,current smoker,social drinker,3,2,4,4,3,5,1,4,4,3,4,4,1,3,3,5,5,4,2,4,2,3,2,5,3,5,4,4,3,3,1,2,i am always on time,sometimes,4,3,4,4,2,4,2,4,2,2,4,5,4,1,5,4,4,3,4,4,5,4,3,few hours a day,3,1,4,4,4,5,4,19,180,90,1,male,right handed,college/bachelor degree,no,city,house/bungalow
856,5,3,3,2,1,3,4,4,5,3,3,3,3,5,3,2,4,3,3,5,2,3,3,2,4,3,3,2,4,4,5,4,2,3,4,1,5,2,4,2,4,3,4,5,2,3,1,3,1,3,1,2,1,5,4,2,5,5,3,4,5,2,5,2,2,2,2,4,5,5,1,4,2,current smoker,drink a lot,3,5,3,4,3,4,2,4,5,4,4,5,2,4,3,1,4,5,1,3,1,5,4,5,2,5,3,2,1,4,2,4,i am often early,only to avoid hurting someone,3,4,3,5,3,3,3,2,4,3,4,2,3,4,4,4,2,4,4,2,4,3,3,few hours a day,2,5,2,4,5,2,5,17,156,51,1,female,right handed,secondary school,no,city,block of flats
857,5,4,4,2,3,3,5,4,3,1,2,2,3,3,3,4,2,5,2,5,4,4,5,3,4,4,5,5,3,3,4,2,3,1,1,1,5,4,4,1,1,4,2,4,1,1,2,1,1,4,3,3,2,2,1,1,4,4,5,3,5,2,5,1,1,2,1,2,4,1,5,3,3,current smoker,social drinker,3,4,1,1,1,4,5,3,4,4,2,3,2,5,3,5,4,4,1,5,2,2,5,5,2,5,2,3,2,3,1,3,i am often early,everytime it suits me,2,3,2,3,4,2,1,4,4,4,1,5,5,2,3,4,2,3,5,2,3,4,5,most of the day,4,5,2,2,3,5,5,20,192,80,1,male,right handed,secondary school,no,village,block of flats
858,3,1,3,3,2,5,3,2,3,3,1,1,5,5,5,3,1,1,1,5,4,4,5,3,5,5,5,5,4,5,5,5,3,3,2,1,4,3,3,2,1,5,3,5,2,3,4,1,1,5,2,5,2,5,3,1,1,2,3,2,5,5,1,1,1,1,1,1,1,1,1,1,3,tried smoking,social drinker,1,4,2,1,4,3,1,4,4,2,3,1,3,2,2,1,3,3,1,5,1,2,2,5,5,5,1,2,1,4,1,1,i am often early,sometimes,4,4,4,3,5,3,3,3,3,1,3,3,3,1,2,3,3,3,3,3,2,3,1,few hours a day,4,1,3,2,2,2,4,20,187,80,2,male,right handed,secondary school,no,village,block of flats
859,5,3,4,4,2,3,3,4,3,2,2,5,3,3,3,2,3,4,2,5,4,4,5,1,2,5,4,4,4,2,4,3,1,4,2,1,5,3,5,2,1,2,5,4,1,2,5,2,1,4,2,1,1,5,2,1,2,3,4,2,5,3,5,1,1,1,4,2,2,2,5,3,2,tried smoking,drink a lot,3,5,2,1,1,4,3,5,4,2,4,4,3,4,5,5,5,5,1,4,1,1,5,5,3,4,1,5,2,3,1,3,i am often early,sometimes,2,4,3,4,4,5,3,2,5,5,5,5,4,2,4,3,3,3,1,4,3,3,2,few hours a day,2,5,5,5,5,4,3,20,190,125,1,male,right handed,secondary school,no,city,block of flats
860,5,3,4,3,3,3,3,3,4,4,3,4,3,3,1,3,2,5,3,5,4,4,4,3,5,4,4,4,4,2,4,3,5,4,1,3,5,4,5,3,1,3,3,4,2,4,5,3,3,3,1,1,1,3,1,1,1,2,5,4,5,4,4,1,1,2,1,3,3,2,1,2,1,current smoker,social drinker,3,4,1,2,1,4,1,4,4,2,2,4,1,3,3,4,4,5,1,5,1,4,4,4,1,5,2,2,1,2,1,4,i am always on time,sometimes,4,5,4,3,3,4,4,3,5,3,5,3,5,4,4,4,3,3,1,3,4,3,3,few hours a day,2,3,4,5,3,3,4,20,182,88,2,male,right handed,secondary school,no,city,block of flats
861,5,3,3,2,1,3,1,3,5,1,2,1,3,3,3,4,1,2,1,5,2,4,4,3,5,5,4,4,4,1,5,4,2,4,2,1,4,3,2,2,2,4,2,5,3,3,3,4,1,4,3,1,2,4,1,1,4,4,4,4,5,5,5,1,2,2,2,5,2,1,3,1,4,tried smoking,drink a lot,2,4,1,3,1,3,2,4,4,1,4,2,2,1,4,3,2,2,1,2,4,3,2,4,2,5,4,2,2,3,1,4,i am often running late,sometimes,2,2,2,3,4,2,4,2,5,1,5,5,5,2,4,4,2,3,2,5,1,2,3,few hours a day,1,4,2,4,3,4,4,18,172,55,1,female,right handed,secondary school,no,city,house/bungalow
862,5,4,4,2,2,3,2,5,4,3,1,4,3,4,2,3,5,4,2,5,5,4,5,4,3,4,5,4,4,3,5,3,2,4,4,2,5,5,5,2,1,2,4,5,1,3,5,2,1,4,3,1,1,1,5,1,4,5,5,3,5,4,5,1,1,1,3,1,3,1,1,3,1,current smoker,social drinker,4,5,3,1,3,4,3,5,5,2,4,5,1,1,2,5,4,5,1,4,2,4,5,4,2,4,1,1,5,5,2,4,i am always on time,sometimes,4,4,2,4,3,4,2,5,5,1,5,3,2,1,5,5,5,5,5,5,5,4,4,few hours a day,2,5,5,4,4,5,5,21,187,80,2,male,right handed,college/bachelor degree,no,city,block of flats
863,5,5,3,2,2,4,4,3,2,1,1,2,2,3,3,4,1,5,2,5,4,3,5,2,4,4,5,4,2,1,4,3,4,1,1,1,4,4,3,1,1,4,1,4,1,1,3,1,2,4,3,3,2,1,1,1,4,4,4,3,5,1,5,2,1,2,1,2,5,1,1,3,2,current smoker,social drinker,3,3,2,1,2,5,4,4,4,4,3,3,2,5,4,5,3,4,2,5,1,3,5,5,3,5,2,3,3,3,1,3,i am often early,everytime it suits me,2,2,2,3,4,2,3,4,4,3,1,5,4,2,3,3,2,3,4,2,3,3,5,few hours a day,3,5,3,2,4,4,4,21,195,82,1,male,right handed,secondary school,no,village,block of flats
864,5,3,3,2,3,3,4,3,5,4,4,4,3,3,4,4,2,3,3,5,3,5,5,4,5,4,5,5,3,3,4,4,4,2,3,1,4,4,2,1,1,4,3,4,3,3,3,2,1,2,2,1,1,5,5,1,2,2,4,2,5,2,3,2,2,2,3,4,4,3,3,3,4,former smoker,drink a lot,3,2,1,2,2,4,4,4,5,4,3,4,3,4,3,5,4,4,1,5,2,3,4,4,4,2,2,4,3,3,1,3,i am often running late,sometimes,2,2,3,4,3,2,2,3,5,2,4,3,5,2,3,2,3,3,2,5,4,3,4,few hours a day,2,1,3,4,2,2,3,20,185,85,1,male,right handed,secondary school,no,village,house/bungalow
865,4,2,4,3,2,3,4,3,4,2,3,4,2,1,2,4,3,2,2,5,4,4,4,3,4,5,2,3,2,4,2,2,2,3,3,2,4,4,3,2,1,2,3,3,3,2,3,3,2,3,3,1,4,2,3,2,3,4,3,2,4,2,3,3,2,3,2,4,3,4,2,3,2,former smoker,social drinker,3,2,3,2,3,4,3,2,4,2,5,2,2,1,3,3,3,3,2,3,2,4,3,3,2,4,3,2,3,4,2,3,i am often early,sometimes,2,3,3,3,4,2,3,2,2,2,3,4,3,3,4,4,4,3,4,4,3,2,2,less than an hour a day,4,3,2,4,3,2,3,17,182,79,2,female,right handed,secondary school,no,city,block of flats
866,4,3,2,3,3,4,4,2,5,4,4,3,4,2,4,4,1,1,3,3,1,3,4,2,4,5,2,3,4,4,4,5,4,3,2,3,5,5,2,4,4,5,4,4,5,3,2,3,4,2,1,1,1,3,5,1,2,1,4,3,2,2,3,1,1,1,1,1,1,1,2,1,5,tried smoking,drink a lot,4,4,2,3,5,3,3,3,5,1,2,4,4,2,4,5,4,3,1,2,1,1,4,3,3,3,3,3,3,4,2,2,i am often early,sometimes,1,3,4,3,2,4,4,2,2,2,3,5,3,1,3,3,3,3,3,4,3,2,1,most of the day,1,1,3,4,2,3,4,23,185,90,1,male,right handed,college/bachelor degree,no,city,block of flats
867,5,3,4,2,4,2,3,4,3,1,1,1,3,1,3,3,4,1,1,5,1,2,5,3,2,2,3,4,4,2,4,4,5,4,3,3,5,4,3,4,2,3,4,3,4,2,4,1,1,4,1,1,1,4,1,2,2,3,5,1,3,1,5,2,1,1,5,5,4,3,3,1,5,never smoked,social drinker,4,3,2,3,3,5,3,5,4,2,3,2,3,1,3,5,4,5,1,4,1,2,4,5,2,1,2,2,3,3,2,3,i am always on time,never,4,4,3,3,1,3,2,2,5,2,2,5,3,3,4,4,1,4,3,3,5,4,4,few hours a day,4,3,3,3,3,4,4,25,172,56,1,female,right handed,masters degree,no,city,block of flats
868,5,4,3,4,3,2,4,4,5,3,2,5,2,2,3,1,3,2,2,4,3,2,5,5,2,3,3,4,1,2,4,2,1,3,2,2,4,3,2,1,2,4,5,4,2,1,3,2,1,3,3,2,4,4,5,2,3,3,2,1,4,3,4,4,2,2,3,1,2,4,4,2,3,current smoker,drink a lot,2,2,3,2,2,3,4,3,2,3,3,1,1,1,4,3,2,4,1,3,2,4,3,4,2,2,4,2,4,3,2,4,i am always on time,everytime it suits me,3,4,2,4,2,3,2,4,2,2,4,2,3,3,5,3,2,4,2,4,2,4,3,few hours a day,4,2,3,4,2,1,5,18,187,85,0,male,right handed,secondary school,yes,village,house/bungalow
869,5,3,2,1,2,5,4,4,5,3,3,2,1,3,5,5,2,1,1,5,2,2,4,4,1,5,5,5,5,2,2,5,5,1,1,1,4,1,1,4,2,4,4,5,4,1,1,2,1,5,3,3,1,2,4,1,2,5,5,5,5,4,5,1,2,2,4,3,1,1,2,1,3,tried smoking,drink a lot,3,4,1,2,5,2,5,3,3,3,5,5,3,1,5,5,5,5,3,5,1,4,5,5,4,5,3,5,3,3,1,4,i am always on time,everytime it suits me,4,1,3,4,2,4,3,5,1,3,4,2,4,5,2,3,3,3,4,5,1,2,4,few hours a day,5,4,4,5,5,3,4,18,170,54,1,female,right handed,secondary school,no,city,block of flats
870,5,4,4,2,1,2,1,5,3,3,2,3,1,1,1,2,3,4,1,5,3,3,4,4,2,2,3,4,2,2,2,2,2,3,3,2,3,2,1,2,2,4,3,4,2,5,2,3,2,3,2,1,1,2,2,3,2,4,2,3,4,2,2,5,2,3,3,4,4,3,3,2,2,tried smoking,never,4,4,2,2,4,3,3,4,4,2,5,2,3,1,2,5,2,3,2,4,4,2,4,3,1,2,2,2,3,5,3,4,i am often early,sometimes,2,4,3,4,2,3,2,5,2,3,2,4,5,2,4,5,2,3,4,2,4,3,3,few hours a day,4,4,4,3,3,2,4,25,168,63,1,female,right handed,masters degree,no,city,house/bungalow
871,5,3,3,2,1,4,3,3,5,4,2,2,3,4,5,4,2,3,3,5,2,3,5,4,2,3,4,5,4,2,4,5,4,4,5,5,5,5,4,3,5,3,5,4,4,5,5,5,3,4,1,1,1,3,1,2,1,5,5,5,5,5,5,3,1,1,1,5,5,1,1,1,3,tried smoking,drink a lot,3,1,1,1,1,5,1,5,5,5,5,5,3,1,1,5,5,5,1,1,3,1,5,5,5,3,4,5,5,3,1,5,i am often early,only to avoid hurting someone,3,5,1,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,most of the day,1,5,5,5,5,5,5,21,180,73,1,male,right handed,college/bachelor degree,no,village,house/bungalow
872,5,3,2,3,1,3,3,3,5,3,2,2,2,3,2,5,1,4,1,5,2,4,4,3,4,3,2,3,3,2,4,2,3,1,1,4,4,4,1,5,5,2,1,2,5,1,5,3,3,2,1,5,1,4,4,1,2,3,5,3,5,2,2,2,2,2,3,2,2,2,2,4,3,tried smoking,social drinker,2,2,2,2,3,5,2,3,3,1,4,3,4,1,5,4,5,2,1,3,2,2,2,4,3,2,2,2,1,4,1,3,i am often running late,only to avoid hurting someone,4,4,3,3,2,3,2,2,4,1,1,3,4,2,3,4,2,3,2,5,4,3,3,few hours a day,3,3,1,4,3,2,3,20,182,73,1,male,right handed,secondary school,no,village,house/bungalow
873,4,4,4,2,2,3,3,3,4,2,1,3,3,3,3,3,2,4,3,5,4,3,5,3,5,5,3,3,5,2,4,3,4,2,2,1,4,4,2,2,1,2,3,4,2,1,4,3,1,5,2,1,1,5,5,1,1,3,3,3,5,3,2,1,1,3,5,2,2,2,3,4,4,tried smoking,drink a lot,3,2,1,1,2,2,1,3,4,5,3,2,2,3,4,1,3,3,2,2,1,4,4,5,2,5,3,3,3,3,1,3,i am often running late,sometimes,2,4,3,2,2,2,4,3,3,2,3,4,3,2,4,4,3,3,2,4,3,3,3,few hours a day,3,3,4,4,4,3,4,21,179,74,0,male,right handed,secondary school,yes,city,block of flats
874,5,3,5,1,1,1,2,3,2,1,2,3,2,2,2,2,5,3,1,5,4,4,4,4,2,3,2,3,2,1,4,3,3,2,1,1,4,2,4,3,2,1,2,3,2,3,2,1,1,2,1,1,1,5,5,1,2,5,2,3,5,5,4,1,1,2,1,2,3,4,3,4,3,current smoker,drink a lot,1,2,1,1,1,4,2,2,4,1,3,3,1,2,3,1,2,5,1,3,2,1,3,3,2,5,2,2,4,3,1,3,i am always on time,sometimes,2,4,3,3,4,4,5,4,3,2,4,4,3,2,4,4,3,3,2,3,4,4,3,few hours a day,4,5,4,3,4,2,2,18,162,54,1,female,right handed,secondary school,no,city,house/bungalow
875,5,3,3,1,1,1,3,3,2,1,1,4,1,1,1,3,1,4,1,5,1,3,3,3,3,2,4,4,3,1,5,1,4,1,1,1,5,5,1,2,1,1,2,1,5,1,5,3,1,5,2,1,1,1,5,3,3,3,4,1,5,5,5,1,1,3,4,1,2,2,2,3,5,former smoker,social drinker,3,1,4,5,2,2,3,2,2,3,5,5,1,4,3,2,2,3,1,3,3,5,5,3,3,5,3,4,1,3,2,5,i am often early,only to avoid hurting someone,3,4,3,3,4,3,1,3,3,3,3,5,3,4,4,4,4,3,5,3,5,3,3,few hours a day,1,3,4,5,3,3,5,20,173,60,2,female,right handed,secondary school,no,village,house/bungalow
876,5,3,3,1,2,3,1,4,1,1,1,5,5,4,4,1,3,3,1,5,2,3,5,4,5,5,4,5,4,2,4,2,2,4,5,4,5,5,1,5,5,1,2,3,5,1,5,3,1,2,3,5,1,5,5,1,3,3,4,2,5,5,4,1,1,1,1,2,1,3,1,2,1,former smoker,social drinker,4,4,4,5,5,5,2,4,5,5,1,4,1,1,3,5,4,4,1,2,2,4,5,5,4,5,4,3,1,4,4,5,i am often early,sometimes,2,5,3,4,5,4,5,5,4,4,5,1,4,2,4,5,2,4,3,1,4,3,4,few hours a day,5,4,4,4,4,3,4,19,182,72,1,male,right handed,secondary school,yes,city,block of flats
877,5,3,1,3,5,3,1,1,5,3,4,3,3,4,5,5,2,1,1,5,1,3,3,3,1,5,3,4,5,1,5,4,5,5,3,1,4,4,4,2,1,5,5,5,3,3,4,3,5,5,5,5,3,5,5,1,1,1,3,5,5,2,2,1,1,1,1,1,1,1,2,4,3,never smoked,social drinker,3,5,3,4,4,4,2,5,5,3,5,4,1,1,3,5,5,5,1,4,2,5,4,5,3,3,4,3,5,3,4,5,i am always on time,sometimes,3,3,2,3,4,1,4,5,2,3,5,3,5,2,4,5,3,3,5,4,5,5,3,few hours a day,4,3,2,4,3,3,4,22,189,89,2,male,right handed,secondary school,no,city,house/bungalow
878,4,2,2,2,2,4,5,4,4,2,2,5,4,4,4,3,2,4,3,5,4,4,5,4,2,4,4,4,2,2,4,2,4,4,4,2,4,4,2,4,4,3,4,4,5,5,4,5,4,4,2,4,3,4,5,1,4,2,4,2,5,5,4,3,2,2,4,2,3,4,2,3,3,never smoked,never,5,4,4,4,2,4,3,5,5,4,3,2,4,2,5,5,3,5,1,4,2,5,5,5,2,4,4,3,1,3,4,4,i am often early,only to avoid hurting someone,2,4,4,2,4,4,2,2,4,4,5,3,4,2,4,4,3,3,3,4,5,4,2,less than an hour a day,4,2,4,4,5,5,5,26,182,76,3,male,left handed,secondary school,yes,city,house/bungalow
879,4,5,5,1,4,2,1,2,4,5,3,2,1,2,4,4,2,5,2,5,5,5,5,1,4,2,2,2,4,2,5,2,2,3,4,5,2,4,5,2,2,4,3,3,2,4,5,2,2,1,2,2,1,5,5,1,2,3,4,1,5,4,5,3,2,1,2,1,1,1,2,2,3,tried smoking,social drinker,3,4,5,1,4,3,1,4,4,2,3,2,1,5,2,5,2,5,1,4,3,4,5,3,2,4,4,2,1,3,2,2,i am always on time,never,2,3,3,4,4,2,4,4,4,4,5,4,3,2,4,5,3,3,2,2,5,3,1,less than an hour a day,2,1,3,4,4,4,2,23,185,87,0,male,right handed,secondary school,yes,city,block of flats
880,5,3,5,1,2,1,2,3,2,1,3,4,2,2,2,1,5,4,1,5,4,4,4,4,3,3,2,3,2,1,5,3,3,2,1,1,4,2,4,2,2,1,2,3,2,4,3,1,2,4,1,1,1,5,5,1,2,5,2,3,5,4,4,1,1,1,1,2,3,4,2,4,3,current smoker,drink a lot,1,2,1,1,1,5,3,3,5,1,3,3,1,1,3,3,2,5,1,4,2,1,4,4,2,5,2,2,4,3,1,3,i am always on time,sometimes,3,3,3,4,4,5,5,4,3,2,4,3,3,3,4,4,3,4,2,3,4,4,3,few hours a day,4,5,4,4,4,2,3,18,162,54,1,female,right handed,secondary school,no,city,house/bungalow
881,5,3,1,1,3,5,5,4,5,2,2,1,1,4,5,5,2,1,1,5,2,1,5,5,1,5,5,5,5,2,2,5,4,2,1,1,4,1,1,4,1,5,4,5,4,1,2,4,1,5,2,5,1,3,3,1,1,5,5,5,5,4,5,1,2,3,4,4,1,1,2,1,3,tried smoking,drink a lot,5,4,2,2,5,3,5,3,5,4,5,5,3,1,5,5,5,5,2,5,1,4,5,5,3,5,3,4,3,3,4,3,i am always on time,everytime it suits me,3,1,3,5,2,4,5,5,2,2,5,3,4,4,2,3,3,3,4,5,2,2,4,few hours a day,4,4,4,5,5,3,5,18,170,54,1,female,right handed,secondary school,no,city,block of flats
882,5,4,4,1,1,2,1,2,4,3,5,3,2,2,3,2,1,4,1,5,1,3,5,5,1,1,4,4,1,1,3,3,3,1,1,1,4,1,1,5,5,4,3,4,4,1,1,3,2,3,1,3,3,5,4,1,3,4,1,2,5,2,1,2,1,1,5,1,2,1,1,3,5,former smoker,social drinker,3,3,2,1,2,3,3,4,4,1,5,2,2,2,3,1,4,3,1,4,2,5,2,5,3,5,3,4,4,3,2,4,i am often running late,sometimes,3,4,5,3,2,1,3,3,4,4,2,5,5,5,4,4,3,3,4,5,3,4,4,few hours a day,2,4,3,3,4,4,4,16,168,54,1,female,right handed,primary school,no,city,block of flats
883,5,3,3,1,1,2,3,4,3,1,1,2,3,4,3,3,4,3,1,5,2,3,5,5,5,2,5,4,2,1,4,4,4,3,1,1,5,3,2,2,1,5,2,5,2,4,1,2,1,3,2,1,1,3,1,2,3,2,2,4,5,3,1,1,1,2,3,1,3,4,5,3,4,tried smoking,drink a lot,2,2,1,1,1,3,2,4,4,3,5,3,2,3,1,5,3,3,1,4,2,2,3,5,4,5,2,4,2,3,2,3,i am always on time,sometimes,2,4,5,4,2,3,5,5,3,5,4,4,1,4,3,3,3,3,2,3,3,4,4,few hours a day,4,2,2,3,2,4,2,19,168,57,2,female,right handed,secondary school,no,village,house/bungalow
884,5,3,4,2,1,4,1,4,5,3,4,3,4,4,4,5,1,4,1,5,1,2,5,5,3,1,5,5,4,1,5,3,2,1,4,2,5,3,5,1,1,5,3,5,1,1,5,5,1,3,3,1,1,5,3,1,5,5,1,5,5,1,5,1,4,4,1,5,5,5,5,5,5,tried smoking,drink a lot,4,4,1,1,2,1,5,5,5,5,4,5,4,5,3,4,5,5,1,1,1,1,5,5,4,5,5,2,4,3,1,5,i am always on time,sometimes,2,5,1,4,1,3,3,1,5,5,5,5,5,5,4,5,5,3,1,5,5,3,1,few hours a day,1,5,5,4,5,5,4,19,175,58,1,female,right handed,college/bachelor degree,no,city,house/bungalow
885,3,4,3,2,2,2,3,4,4,4,1,5,4,2,3,1,1,3,1,4,2,4,4,3,1,5,4,4,3,1,2,3,2,2,2,1,3,1,4,4,3,4,2,4,5,5,4,2,3,5,1,1,1,3,1,5,4,4,4,4,5,2,5,1,1,2,4,1,1,1,4,3,2,current smoker,social drinker,2,2,1,2,1,3,3,3,4,5,3,2,3,1,2,4,4,5,1,4,1,3,5,5,2,5,3,1,5,3,4,4,i am often running late,sometimes,3,4,2,4,4,2,3,2,5,2,4,2,5,2,4,4,5,3,3,5,3,4,2,few hours a day,2,3,3,4,4,4,5,23,170,165,0,female,right handed,secondary school,yes,city,house/bungalow
886,5,5,3,2,1,3,1,3,4,5,4,1,1,1,3,4,1,2,1,5,5,5,2,1,5,4,1,2,1,1,5,1,1,4,4,4,5,5,2,1,1,1,4,4,1,2,5,1,3,1,1,4,1,1,4,1,1,1,5,3,5,5,1,1,1,1,1,1,1,1,3,1,2,current smoker,drink a lot,1,2,1,1,1,1,3,3,4,4,3,3,2,4,1,3,1,4,1,3,4,2,2,3,2,5,1,2,1,4,1,5,i am often running late,only to avoid hurting someone,3,5,2,2,5,1,2,2,5,3,4,1,1,1,4,5,5,4,2,4,5,2,3,few hours a day,2,1,4,4,2,5,1,21,187,85,1,male,right handed,secondary school,no,city,block of flats
887,4,3,3,2,4,3,3,2,5,3,2,4,3,2,3,2,1,3,2,2,3,2,4,2,3,2,4,2,3,3,4,2,3,2,3,1,3,3,4,3,2,3,4,3,4,2,3,3,3,2,3,2,3,3,3,2,4,2,3,2,4,2,3,2,3,4,4,3,2,2,3,5,3,tried smoking,drink a lot,2,2,4,3,2,4,3,2,4,3,5,2,3,4,2,3,3,2,4,3,4,2,3,4,3,2,4,4,3,3,4,2,i am often early,only to avoid hurting someone,3,4,2,4,3,2,4,3,4,2,3,4,3,2,4,3,2,3,4,3,2,3,2,less than an hour a day,4,3,2,4,3,2,4,19,180,75,1,male,right handed,secondary school,yes,city,house/bungalow
888,5,3,3,2,1,2,2,4,4,3,2,2,1,2,4,2,5,2,2,5,4,5,5,5,1,4,4,1,4,2,2,4,5,3,1,1,5,4,3,5,5,5,3,4,5,3,1,3,2,4,5,1,1,5,4,2,4,4,2,5,5,5,5,2,2,2,3,3,3,5,4,2,3,tried smoking,social drinker,4,4,2,1,3,1,1,4,4,1,5,2,2,1,2,5,3,3,4,5,2,5,5,5,2,2,5,3,3,3,2,4,i am always on time,sometimes,3,3,2,4,4,3,2,5,4,2,3,4,2,5,4,3,5,4,3,4,4,4,2,less than an hour a day,2,4,3,4,4,3,4,20,175,58,1,female,right handed,college/bachelor degree,no,city,house/bungalow
889,5,3,3,3,4,5,3,3,4,3,2,2,3,3,5,4,2,2,2,5,3,4,5,5,4,4,4,4,5,2,3,5,3,1,1,1,5,4,3,3,1,5,5,5,4,2,4,4,2,4,4,5,5,1,3,5,5,2,4,5,5,5,1,4,1,2,1,4,4,5,1,5,4,tried smoking,social drinker,3,4,5,5,2,3,1,5,4,1,5,5,3,5,3,4,4,4,2,4,1,5,3,3,4,5,4,3,1,4,2,4,i am often running late,never,2,3,2,4,5,4,4,3,5,3,5,3,3,1,4,2,3,3,3,5,3,2,2,few hours a day,1,1,4,1,2,1,5,22,170,60,1,female,right handed,college/bachelor degree,no,city,block of flats
